,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,ExterQual_Num,ExterCond_Num,BsmtCond_Num,BsmtQual_Num,HeatingQC_Num,KitchenQual_Num,FireplaceQu_Num,GarageQual_Num,GarageCond_Num,PoolQC_Num,BsmtExposure_Num,BsmtFinType1_Num,BsmtFinType2_Num,Functional_Num,GarageFinish_Num,PavedDrive_Num,LotShape_Num,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,add_TotalBaths,add_TotRmsAbvGrdWBath,add_SFPerRm,add_GarageSpacious,add_PorchSF,add_OutdoorSF,add_YardSF,add_NormalSale_bi,add_Cond1_2_NearRlrd_bi,add_Cond1_2_NearPosFtr_bi,add_Cond1_2_NearBusyRd_bi,add_HasPool_bi,add_HasDeck_bi,add_HasPorch_bi,add_MasVnrStoneBrick_bi,add_HasFinishedBasement_bi,HasSecondFloor,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log,SF_score_log,TotalSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,TotalBsmtSF_log,GrLivArea_log,outlier,Basement_FireplaceQu,Basement_Basement,Neighborhood_FireplaceQu,Neighborhood_Basement,OverallQual_FireplaceQu,OverallQual_Basement,OverallQual_Neighborhood,OverallQual_OverallQual,TotalBsmtSF_log_TotalBsmtSF_log,LotArea_TotalBsmtSF_log,LotArea_LotArea,Basement_TotalBsmtSF_log,Basement_LotArea,OverallQual_TotalBsmtSF_log,OverallQual_LotArea,TotalSF_log_TotalBsmtSF_log,TotalSF_log_LotArea,TotalSF_log_Basement,TotalSF_log_OverallQual,TotalSF_log_TotalSF_log,SF_score_TotalBsmtSF_log,SF_score_LotArea,SF_score_Basement,SF_score_OverallQual,SF_score_TotalSF_log,SF_score_SF_score,YearSinceRemodel_log_TotalBsmtSF_log,YearSinceRemodel_log_LotArea,YearSinceRemodel_log_Basement,YearSinceRemodel_log_OverallQual,YearSinceRemodel_log_TotalSF_log,YearSinceRemodel_log_SF_score,YearSinceRemodel_log_YearSinceRemodel_log
641,642,s60,FV,74.82891947594266,7050,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0.0,319.0,1057.0,GasA,Ex,1,SBrkr,1057,872,0,1929,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,650.0,TA,TA,Y,0,235,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m5,y2007,WD,Normal,1,4,3,3,4,5,4,3,3,3,0,1,6,1,7,3,2,0,6,6,6,2007-5,1.0,2.5,1,111.36357822980074,2986.0,2721.75,3.5,10.5,183.71428571428572,0,235,5993,5758,1,0,0,0,1,0,1,0,1,1,32.11545195869231,2.2740088362278477,2.2740088362278477,2.2740088362278477,7.910395538875973,8.002934441821477,6.966701581988856,6.7750444431270465,1.3132616875182228,6.966701581988856,7.5666827271635615,0,1_TA,0.0001,Somerst_TA,Somerst_1,7_TA,0.0007000000000000001,7_Somerst,0.004900000000000001,0.004853493093248603,4.9115246153021435,4970.25,0.0006966701581988856,0.705,0.004876691107392199,4.9350000000000005,0.005575405603639078,5.6420687814841415,0.0008002934441821478,0.005602054109275035,0.006404695968009243,1.896162003077817,1918.83375,0.272175,1.9052250000000002,2.1781986817027605,740.79230625,0.0015842340956805183,1.6031762295406327,0.00022740088362278478,0.0015918061853594935,0.0018198743636454217,0.6189283550003145,0.000517111618724233
642,643,s80,RL,75.0,13860,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,Gd,1,SBrkr,2000,704,0,2704,4,1,Ex,9,Typ,3,TA,Attchd,Fin,2.0,538.0,TA,TA,Y,269,111,0,0,0,0,No_pool,MnPrv,No_miscFeature,0,m7,y2009,WD,Normal,1,4,3,3,4,4,5,3,3,3,0,4,6,1,7,3,2,0,37,14,37,2009-7,1.0,2.5,1,133.44584925188448,4656.0,4168.0,3.5,12.5,216.32,0,111,11860,11480,1,0,0,0,1,1,1,0,1,1,53.598150033144236,3.7066771765696025,3.7066771765696025,2.874596978199212,8.336083287912704,8.446710270748992,7.6027598743928415,6.562046107485764,1.3132616875182228,7.578512812526716,7.90386159679938,0,1_TA,0.0001,NAmes_TA,NAmes_1,8_TA,0.0008,8_NAmes,0.0064,0.00574338564496316,10.503818758162028,19209.96,0.0007578512812526717,1.386,0.0060628102500213735,11.088,0.006401350201057226,11.707140435258104,0.0008446710270748994,0.006757368216599195,0.007134691439797653,3.1587241402611355,5776.848,0.4168,3.3344,3.5205888408481805,1737.2223999999999,0.002178517003013331,3.9841914117841073,0.00028745969781992115,0.002299677582559369,0.00242808878200193,1.1981320205134314,0.0008263307787072039
643,644,s60,RL,80.0,10793,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,TA,TA,No,Rec,493.0,BLQ,287.0,0.0,780.0,GasA,Ex,1,SBrkr,780,840,0,1620,4,1,TA,7,Min1,0,No_fireplace,Attchd,Fin,2.0,462.0,TA,TA,Y,208,0,0,0,0,0,No_pool,GdWo,No_miscFeature,0,m4,y2007,WD,Normal,1,3,3,3,3,5,3,0,3,3,0,1,3,4,6,3,2,0,38,38,38,2007-4,0.0,2.5,1,85.70793946018068,2400.0,2205.0,2.5,9.5,170.52631578947367,0,0,10013,9805,1,0,0,0,1,1,0,1,1,1,11.182493960703473,3.730939445882284,3.730939445882284,3.730939445882284,7.700167663294672,7.784772101528758,6.664049621371856,6.737818649573135,1.3132616875182228,6.664049621371856,7.392474033893148,0,1_No_fireplace,0.0001,NWAmes_No_fireplace,NWAmes_1,5_No_fireplace,0.0005,5_NWAmes,0.0025000000000000005,0.0044409557356106365,7.192508756346643,11648.884900000001,0.0006664049621371856,1.0793000000000001,0.0033320248106859275,5.3965000000000005,0.00518781075756589,8.40210452917999,0.0007784772101528759,0.0038923860507643795,0.006060267667274049,1.469422941512494,2379.8565000000003,0.2205,1.1025,1.7165422483870914,486.20250000000004,0.0024863165601693156,4.02680294394075,0.00037309394458822845,0.0018654697229411423,0.002904451331079757,0.8226721478170437,0.0013919909148840408
644,645,s20,FV,85.0,9187,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,645.0,1766.0,GasA,Ex,1,SBrkr,1766,0,0,1766,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,478.0,TA,TA,Y,195,130,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m10,y2009,New,Partial,1,5,3,3,5,5,5,4,3,3,0,2,6,1,7,3,2,0,0,0,0,2009-10,1.0,2.5,1,135.88649477299018,3532.0,3090.5,3.5,10.5,168.1904761904762,0,130,7421,7096,0,0,0,0,1,1,1,1,1,0,89.01713130052181,1.3132616875182228,1.3132616875182228,1.3132616875182228,8.037290578685994,8.170671749154995,7.478575650091351,1.3132616875182228,1.3132616875182228,7.478575650091351,7.478575650091351,0,1_Gd,0.0001,Somerst_Gd,Somerst_1,9_Gd,0.0009,9_Somerst,0.0081,0.005592909375413928,6.870567449738925,8440.0969,0.0007478575650091352,0.9187000000000001,0.006730718085082216,8.2683,0.006110498678811986,7.506396135948695,0.0008170671749154995,0.007353604574239495,0.006675987683243955,2.311253804660732,2839.2423500000004,0.30905,2.78145,2.5251461040763514,955.1190250000001,0.0009821326878471659,1.2064935123229914,0.0001313261687518223,0.0011819355187664006,0.001073023016945276,0.4058635245275068,0.00017246562599032103
645,646,s20,RL,74.85672382678868,10530,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,TA,1,SBrkr,981,0,0,981,3,1,TA,5,Typ,0,No_fireplace,Detchd,Unf,2.0,576.0,TA,TA,Y,0,312,40,0,0,0,No_pool,No_fence,No_miscFeature,0,m3,y2007,WD,Normal,1,3,3,3,3,3,3,0,3,3,0,1,5,2,7,1,2,1,36,36,28,2007-3,1.0,1.5,1,80.5084912979831,1962.0,1716.75,2.5,7.5,130.8,0,352,9549,9197,1,0,0,0,1,0,1,0,1,0,19.085536923187668,3.6818115811532164,3.456893228479239,3.6818115811532164,7.450351789629332,7.583612995336875,6.892355591967935,1.3132616875182228,1.3132616875182228,6.892355591967935,6.892355591967935,0,1_No_fireplace,0.0001,NAmes_No_fireplace,NAmes_1,6_No_fireplace,0.0006,6_NAmes,0.0036,0.004750456560613167,7.257650438342236,11088.09,0.0006892355591967936,1.053,0.004135413355180762,6.318,0.005226895743573081,7.985544484089729,0.0007583612995336875,0.0045501677972021246,0.005751118606304233,1.1832451462510953,1807.73775,0.171675,1.03005,1.301916760974458,294.72305625,0.002537635463993368,3.876947594954337,0.00036818115811532165,0.00220908694869193,0.002792143415321534,0.6320750031944785,0.001355573651911395
646,647,s20,RL,60.0,7200,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,No_basement,No_basement,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,GasA,Gd,1,SBrkr,1048,0,0,1048,3,1,TA,7,Min1,0,No_fireplace,Detchd,Unf,2.0,420.0,TA,TA,Y,0,27,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2008,WD,Normal,1,3,3,0,0,4,3,0,3,3,0,0,0,0,6,1,2,0,58,58,58,2008-7,0.0,1.0,0,0.0,1048.0,1048.0,1.0,8.0,131.0,0,27,6152,6125,1,0,0,0,1,0,1,0,0,0,11.182493960703473,4.122580188942518,4.122580188942518,4.122580188942518,6.958180564495996,6.958180564495996,6.958180564495996,1.3132616875182228,1.3132616875182228,1.3132616875182228,6.958180564495996,0,0_No_fireplace,0.0,NAmes_No_fireplace,NAmes_0,5_No_fireplace,0.0,5_NAmes,0.0025000000000000005,0.00017246562599032103,0.9455484150131205,5184.0,0.0,0.0,0.0006566308437591115,3.6,0.0009137911950186511,5.009890006437117,0.0,0.003479090282247998,0.004841627676812981,0.13762982485190975,754.5600000000001,0.0,0.524,0.7292173231591804,109.83040000000001,0.0005414026615859845,2.9682577360386126,0.0,0.002061290094471259,0.0028685657346276057,0.43204640380117587,0.0016995667414261327
647,648,s20,RL,85.0,10452,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500.0,Unf,0.0,594.0,1094.0,GasA,Ex,1,SBrkr,1094,0,0,1094,3,1,TA,5,Typ,2,Gd,Attchd,RFn,2.0,495.0,TA,TA,Y,0,0,0,0,287,0,No_pool,No_fence,No_miscFeature,0,m6,y2008,WD,Normal,1,3,3,3,3,5,3,4,3,3,0,2,3,1,7,2,2,1,55,55,55,2008-6,0.0,1.0,1,83.38078124048843,2188.0,1914.5,1.0,6.0,182.33333333333334,0,287,9358,9071,1,0,0,0,1,0,1,1,1,0,19.085536923187668,4.07275112346364,4.07275112346364,4.07275112346364,7.5591520559691405,7.692441118744707,7.000989015222033,1.3132616875182228,1.3132616875182228,7.000989015222033,7.000989015222033,0,1_Gd,0.0001,Edwards_Gd,Edwards_1,6_Gd,0.0006,6_Edwards,0.0036,0.004901384719125957,7.317433718710068,10924.4304,0.0007000989015222033,1.0452,0.004200593409133219,6.271199999999999,0.005385469577257398,8.040139457311968,0.0007692441118744707,0.004615464671246824,0.005917365036535432,1.3403393469642582,2001.0354,0.19145,1.1486999999999998,1.4727178521836741,366.531025,0.0028513285877102136,4.256839474244196,0.000407275112346364,0.002443650674078184,0.0031329398208545405,0.7797282025871138,0.0016587301713674343
648,649,s60,RL,70.0,7700,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,1,SBrkr,1051,788,0,1839,4,1,TA,7,Typ,1,TA,Attchd,Unf,2.0,442.0,TA,TA,Y,0,124,216,0,0,0,No_pool,No_fence,No_miscFeature,0,m6,y2010,WD,Normal,1,3,3,3,3,3,3,3,3,3,0,1,1,1,7,1,2,0,44,44,44,2010-6,0.0,1.5,1,69.6083141610932,2595.0,2406.0,1.5,8.5,216.35294117647058,0,340,6649,6309,1,0,1,0,1,0,1,1,0,1,19.085536923187668,3.865314591310325,3.865314591310325,3.865314591310325,7.787265124145025,7.862773633933125,6.961028978808704,6.6742056237744345,1.3132616875182228,6.632947682756235,7.518997087509628,0,1_TA,0.0001,NAmes_TA,NAmes_1,6_TA,0.0006,6_NAmes,0.0036,0.0043995994962181305,5.107369715722301,5929.0,0.0006632947682756235,0.77,0.0039797686096537405,4.62,0.005215336615523354,6.054335698128506,0.0007862773633933125,0.0047176641803598745,0.006182320921847392,1.59588721247115,1852.62,0.24059999999999998,1.4435999999999998,1.8917833363243097,578.8835999999999,0.002563842946155568,2.97629223530895,0.00038653145913103247,0.0023191887547861947,0.0030392093655411813,0.929994690669264,0.0014940656889796502
649,650,s180,RM,21.0,1936,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,1,SBrkr,630,0,0,630,1,1,TA,3,Typ,0,No_fireplace,No_garage,No_garage,0.0,0.0,No_garage,No_garage,Y,0,0,0,0,0,0,No_pool,MnPrv,No_miscFeature,0,m12,y2007,WD,Normal,1,3,3,3,4,4,3,0,0,0,0,3,4,6,7,0,2,0,37,37,135,2007-12,1.0,1.0,1,116.59389792370166,1260.0,1102.5,2.0,5.0,126.0,0,0,1306,1306,1,0,0,0,1,0,0,0,1,0,6.38905609893065,3.7066771765696025,4.932445127059181,3.7066771765696025,7.008702524117612,7.141813671565473,6.451604505256022,1.3132616875182228,1.3132616875182228,6.451604505256022,6.451604505256022,0,1_No_fireplace,0.0001,MeadowV_No_fireplace,MeadowV_1,4_No_fireplace,0.0004,4_MeadowV,0.0016,0.00416232006922398,1.2490306322175657,374.8096,0.0006451604505256022,0.1936,0.0025806418021024086,0.7744,0.004607615725917086,1.3826551268150757,0.0007141813671565474,0.0028567254686261896,0.005100550251935951,0.7112893967044763,213.444,0.11025,0.441,0.7873849572900935,121.55062500000001,0.002391401517188612,0.717612701383875,0.00037066771765696026,0.001482670870627841,0.00264723977357045,0.4086611587167987,0.0013739455691302001
650,651,s60,FV,65.0,8125,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,1,SBrkr,822,843,0,1665,3,1,Gd,7,Typ,0,No_fireplace,Attchd,RFn,2.0,562.0,TA,TA,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m5,y2008,WD,Normal,1,4,3,3,4,5,4,0,3,3,0,1,1,1,7,2,2,0,1,1,1,2008-5,0.0,2.5,1,83.77450457503176,2478.0,2274.75,2.5,9.5,175.26315789473685,0,0,7303,7303,1,0,0,0,1,0,0,0,0,1,32.11545195869231,1.551444713932051,1.551444713932051,1.551444713932051,7.731258689969985,7.816706454821405,6.716253652184038,6.741368032275836,1.3132616875182228,6.705294215112415,7.419811114823927,0,1_No_fireplace,0.0001,Somerst_No_fireplace,Somerst_1,7_No_fireplace,0.0007000000000000001,7_Somerst,0.004900000000000001,0.004496097051122003,5.448051549778838,6601.5625,0.0006705294215112416,0.8125,0.0046937059505786916,5.687500000000001,0.005241331657274585,6.351073994542392,0.0007816706454821405,0.0054716945183749845,0.006110089980084662,1.5252868015826968,1848.234375,0.22747499999999998,1.592325,1.778105300810499,517.44875625,0.001040289326539532,1.2605488300697916,0.00015514447139320511,0.0010860112997524358,0.0012127187909691211,0.3529148863016933,0.00024069807003877038
651,652,s70,RL,60.0,9084,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,755.0,GasA,TA,1,SBrkr,755,755,0,1510,4,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,No_pool,MnPrv,No_miscFeature,0,m10,y2009,WD,Normal,1,3,3,3,3,3,3,4,2,1,0,2,1,1,7,1,1,0,69,69,69,2009-10,1.0,1.0,1,72.90845513797487,2265.0,2076.25,2.0,9.0,167.77777777777777,0,0,8329,8209,1,0,0,2,1,1,0,0,0,1,6.38905609893065,4.286592822368686,4.286592822368686,4.286592822368686,7.640107923458162,7.726970317454148,6.631630538308443,6.631630538308443,1.3132616875182228,6.631630538308443,7.322324341272688,0,1_Gd,0.0001,Edwards_Gd,Edwards_1,4_Gd,0.0004,4_Edwards,0.0016,0.004397852359662513,6.02417318099939,8251.9056,0.0006631630538308443,0.9084000000000001,0.0026526522153233773,3.6336000000000004,0.005124241232583181,7.019179836375348,0.0007726970317454147,0.003090788126981659,0.005970607028681745,1.3768922905162904,1886.0655,0.207625,0.8305,1.6043122121614173,431.08140625,0.0028427099866113956,3.8939409198397144,0.0004286592822368686,0.0017146371289474744,0.0033122375501454834,0.8900038347442983,0.0018374878024782736
652,653,s60,RL,70.0,8750,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,1,SBrkr,909,807,0,1716,2,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,512.0,TA,TA,Y,0,120,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m7,y2009,WD,Normal,1,4,3,3,4,5,4,3,3,3,0,1,1,1,7,2,2,0,13,13,13,2009-7,0.0,2.5,1,84.76322032420225,2596.0,2376.0,2.5,9.5,180.6315789473684,0,120,7841,7721,1,0,0,0,1,0,1,0,0,1,32.11545195869231,2.8165028409204367,2.8165028409204367,2.8165028409204367,7.774737390679721,7.863158364996047,6.816427269812483,6.6979206224097565,1.3132616875182228,6.784138326132147,7.449915766757895,0,1_TA,0.0001,CollgCr_TA,CollgCr_1,7_TA,0.0007000000000000001,7_CollgCr,0.004900000000000001,0.004602453282809509,5.936121035365629,7656.25,0.0006784138326132147,0.875,0.004748896828292503,6.125000000000001,0.005334475402841627,6.88026356937154,0.0007863158364996047,0.005504210855497233,0.00618292594730073,1.6119112662889983,2079.0,0.23760000000000003,1.6632000000000002,1.8682864275230608,564.5376000000001,0.0019107544868748408,2.4644399858053823,0.00028165028409204366,0.001971551988644306,0.002214660787361866,0.6692010750026958,0.000793268825291289
653,654,s50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,1,SBrkr,756,713,0,1469,3,1,TA,7,Typ,0,No_fireplace,Detchd,Unf,1.0,216.0,TA,TA,Y,57,0,239,0,0,0,No_pool,MnPrv,No_miscFeature,0,m6,y2008,WD,Normal,1,3,3,3,3,5,3,0,3,3,0,1,1,1,7,1,2,0,102,13,102,2008-6,0.0,1.0,1,69.6083141610932,2225.0,2036.0,1.0,8.0,183.625,0,239,9564,9268,1,0,0,0,1,1,1,0,0,1,19.085536923187668,4.660777837508477,4.660777837508477,2.8165028409204367,7.620566980159062,7.709181937703547,6.632947682756235,6.574682851016189,1.3132616875182228,6.632947682756235,7.294865143472177,0,1_No_fireplace,0.0001,IDOTRR_No_fireplace,IDOTRR_1,6_No_fireplace,0.0006,6_IDOTRR,0.0036,0.0043995994962181305,6.845202008604435,10650.24,0.0006632947682756235,1.032,0.0039797686096537405,6.192,0.005113460046963696,7.95587575971006,0.0007709181937703547,0.0046255091626221274,0.005943148614861461,1.3504681482091694,2101.152,0.2036,1.2216,1.569589442516442,414.52959999999996,0.0018681715992159562,2.906630931829891,0.00028165028409204366,0.001689901704552262,0.0021712932828714553,0.5734399784114009,0.000793268825291289
654,655,s20,RL,91.0,10437,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,Ex,1,SBrkr,2113,0,0,2113,2,1,Gd,7,Typ,1,TA,Attchd,Fin,3.0,839.0,TA,TA,Y,236,46,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m8,y2008,WD,Normal,1,4,4,3,4,5,4,3,3,3,0,4,6,1,7,3,2,1,13,13,13,2008-8,1.0,2.5,1,137.93967248232485,4222.0,3694.75,3.5,10.5,201.23809523809524,0,46,8324,8042,1,0,0,0,1,1,1,1,1,0,53.598150033144236,2.8165028409204367,2.8165028409204367,2.8165028409204367,8.215674035035615,8.348944532874995,7.657622188037123,1.3132616875182228,1.3132616875182228,7.655730682569483,7.657622188037123,0,1_TA,0.0001,NoRidge_TA,NoRidge_1,8_TA,0.0008,8_NoRidge,0.0064,0.005861021228403579,7.990286113397769,10893.0969,0.0007655730682569482,1.0437,0.006124584546055586,8.3496,0.0063917270827401835,8.713793408961633,0.0008348944532874995,0.006679155626299996,0.006970487481302327,2.828601093942359,3856.210575,0.369475,2.9558,3.084726281283989,1365.11775625,0.0021562387216778702,2.93958401506866,0.00028165028409204366,0.0022532022727363493,0.0023514825995529574,1.0406273871490783,0.000793268825291289
655,656,s160,RM,21.0,1680,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,1,SBrkr,525,567,0,1092,3,1,TA,6,Typ,0,No_fireplace,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,No_pool,No_fence,No_miscFeature,0,m3,y2010,WD,Family,1,3,3,3,3,3,3,0,3,3,0,1,1,1,7,1,2,0,39,39,39,2010-3,0.0,1.5,1,65.78566273374595,1617.0,1485.75,1.5,7.5,145.6,0,0,1155,1155,0,0,0,0,1,0,0,1,0,1,19.085536923187668,3.754626974471842,3.754626974471842,3.754626974471842,7.306174477417347,7.390624713805586,6.2704557414755335,6.346895711072792,1.3132616875182228,6.2704557414755335,6.999165392339653,0,1_No_fireplace,0.0001,BrDale_No_fireplace,BrDale_1,6_No_fireplace,0.0006,6_BrDale,0.0036,0.003931861520580348,1.0534365645678896,282.24,0.0006270455741475534,0.168,0.00376227344488532,1.008,0.004634258516977322,1.2416249519193385,0.0007390624713805587,0.004434374828283352,0.005462133366031391,0.9316329617897274,249.60600000000002,0.148575,0.89145,1.0980620668536651,220.74530625,0.0023543222269175874,0.6307773317112695,0.0003754626974471842,0.002252776184683105,0.002774903890865269,0.5578437027321539,0.0014097223717431577
656,657,s20,RL,72.0,10007,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,1,SBrkr,1053,0,0,1053,3,1,Gd,5,Typ,0,No_fireplace,Attchd,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,No_miscFeature,0,m8,y2008,WD,Normal,1,4,3,3,3,5,4,0,3,3,0,1,5,1,7,2,2,1,49,2,49,2008-8,1.0,1.5,1,94.39434543725662,2106.0,1842.75,2.5,7.5,140.4,0,0,8954,8954,1,0,0,0,1,0,0,1,1,0,11.182493960703473,3.964962299155944,3.964962299155944,1.743668380628679,7.521030056689606,7.654309701834985,6.962923424166504,1.3132616875182228,1.3132616875182228,6.962923424166504,6.962923424166504,0,1_No_fireplace,0.0001,NAmes_No_fireplace,NAmes_1,5_No_fireplace,0.0005,5_NAmes,0.0025000000000000005,0.004848230261080658,6.967797470563419,10014.004899999998,0.0006962923424166503,1.0007,0.0034814617120832517,5.0035,0.005329637231873174,7.659667718626269,0.0007654309701834985,0.003827154850917493,0.005858845701160518,1.2830927139882824,1844.0399249999998,0.184275,0.9213749999999999,1.4104979203056418,339.57275624999994,0.0012141029411457903,1.7448889484951189,0.0001743668380628679,0.0008718341903143395,0.0013346577802628994,0.3213144908403498,0.00030403794216042395
